filename,base_word_lengths,pause_lengths,neutral_relative_word_lengths,pause_lenghts
1036_MTI_ANG_XX,"[0.39, 0.62, 0.02, 0.21, 0.12, 0.24]","[0.0, 0.010000000000000009, 0.010000000000000009, 0.0, 0.039999999999999813]","[0.14705882352941171, 0.4761904761904762, -0.8571428571428571, -0.0454545454545455, -0.14285714285714296, -0.4545454545454546]",
1008_ITH_FEA_XX,"[0.1, 0.26, 0.07, 0.2, 0.05, 0.5, 0.76]","[-2.220446049250313e-16, 0.0, 0.010000000000000009, 0.0, 4.440892098500626e-16, 0.0]","[-0.411764705882353, -0.25714285714285706, -0.5333333333333333, -0.3103448275862068, 0.0, 0.24999999999999994, 0.1875]",
1043_IOM_FEA_XX,"[0.17, 0.13, 0.13, 0.18, 0.13, 0.08, 0.46]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.19047619047619038, -0.07142857142857148, 0.0, 0.058823529411764594, 0.18181818181818185, 0.0, 0.43750000000000006]",
1048_IWL_DIS_XX,"[0.12, 0.21, 0.23, 0.08, 0.29, 0.44, 0.58]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.2, 0.16666666666666666, 0.3529411764705882, 0.6, 0.15999999999999992, 0.12820512820512817, 0.487179487179487]",
1006_TIE_ANG_XX,"[0.43, 0.25, 1.1, 0.36, 0.6]","[0.050000000000000044, 0.040000000000000036, 0.0, 0.18000000000000016]","[0.43333333333333335, 0.7857142857142856, 0.9642857142857143, 1.0, 0.17647058823529405]",
1018_IEO_DIS_MD,"[0.28, 0.47, 0.64]","[2.220446049250313e-16, 0.0]","[0.4000000000000001, 0.27027027027027023, 0.48837209302325585]",
1054_ITH_FEA_XX,"[0.09, 0.2, 0.06, 0.15, 0.04, 0.36, 0.54]","[0.030000000000000027, 1.1102230246251565e-16, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 0.0]","[-0.18181818181818185, -0.13043478260869565, 0.0, -0.11764705882352951, -0.20000000000000004, -0.07692307692307698, 0.018867924528301903]",
1007_TSI_HAP_XX,"[0.12, 0.39, 0.11, 0.7]","[5.551115123125783e-17, 0.020000000000000018, 0.0]","[-0.4000000000000001, -0.35, -0.5416666666666667, 1.3333333333333333]",
1081_IWL_SAD_XX,"[0.11, 0.18, 0.23, 0.06, 0.19, 0.39, 0.46]","[5.551115123125783e-17, 0.0, 0.0, 1.1102230246251565e-16, 0.0, 0.009999999999999787]","[0.0, -0.05263157894736847, -0.14814814814814817, 0.1999999999999999, -0.2692307692307693, 0.08333333333333341, 0.12195121951219524]",
1024_IWW_DIS_XX,"[0.16, 0.37, 0.17, 0.26, 0.14, 0.42]","[0.019999999999999962, 0.0, 0.019999999999999907, 0.0, 0.009999999999999787]","[0.7777777777777779, 0.6818181818181818, 0.30769230769230776, 0.625, 0.07692307692307698, 0.31249999999999994]",
1037_MTI_ANG_XX,"[0.38, 0.74, 0.14, 0.24, 0.17, 0.68]","[0.0, 0.0, -2.220446049250313e-16, 0.0, 0.050000000000000044]","[-0.09523809523809519, 0.2758620689655173, 0.0, 0.6, 0.4166666666666668, 0.4468085106382981]",
1064_TSI_FEA_XX,"[0.14, 0.52, 0.16, 0.59]","[0.0, 0.0, 0.0]","[-0.06666666666666654, 0.08333333333333341, -0.23809523809523805, 0.15686274509803913]",
1087_IEO_HAP_LO,"[0.08, 0.33, 0.57]","[0.0, 0.0]","[-0.6666666666666666, -0.08333333333333326, 0.23913043478260854]",
1010_TSI_DIS_XX,"[0.49, 0.59, 0.2, 0.62]","[1.1102230246251565e-16, 0.0, 0.0]","[0.16666666666666669, 0.311111111111111, 0.5384615384615385, 0.19230769230769226]",
1079_IEO_FEA_LO,"[0.03, 0.34, 0.64]","[-1.1102230246251565e-16, 0.0]","[-0.8, 0.17241379310344845, 0.28]",
1004_ITS_HAP_XX,"[0.08, 0.23, 0.13, 0.26, 0.13, 0.71]","[0.010000000000000009, 0.0, 0.0, 0.1399999999999999, 0.040000000000000036]",NA,
1091_IEO_HAP_HI,"[0.16, 0.28, 0.49]","[-5.551115123125783e-17, 0.0]","[0.14285714285714277, -0.06666666666666654, 0.04255319148936174]",
1049_IEO_FEA_LO,"[0.07, 0.35, 0.54]","[1.1102230246251565e-16, 0.0]","[0.16666666666666682, -0.10256410256410266, -0.08474576271186429]",
1047_IEO_SAD_LO,"[0.05, 0.27, 0.42]","[0.0, 0.0]","[-0.736842105263158, -0.22857142857142848, -0.14285714285714288]",
1017_IEO_FEA_MD,"[0.35, 0.38, 0.38]","[0.06999999999999995, 0.0]","[0.9444444444444444, 0.05555555555555561, -0.24]",
1082_IEO_FEA_MD,"[0.21, 0.33, 0.59]","[0.0, 0.0]","[0.049999999999999906, 0.13793103448275876, 0.15686274509803913]",
1066_IEO_SAD_MD,"[0.07, 0.32, 0.53]","[1.1102230246251565e-16, 0.0]","[-0.5625, 0.0, 0.15217391304347827]",
1076_ITH_DIS_XX,"[0.09, 0.24, 0.04, 0.15, 0.07, 0.51, 0.71]","[0.0, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 0.0]","[-0.55, -0.17241379310344826, -0.5555555555555556, -0.16666666666666666, 0.4000000000000001, 0.06250000000000006, 0.2241379310344828]",
1047_IEO_SAD_MD,"[0.03, 0.26, 0.47]","[0.0, 0.0]","[-0.8421052631578947, -0.25714285714285706, -0.04081632653061228]",
1033_TSI_SAD_XX,"[0.02, 0.47, 0.13, 0.54]","[0.0, 0.0, 0.0]","[-0.8750000000000001, 0.0, -0.38095238095238093, 0.058823529411764754]",
1089_ITS_HAP_XX,"[0.06, 0.12, 0.11, 0.27, 0.22, 0.52]","[0.1399999999999999, 1.1102230246251565e-16, 0.0, 0.0, 0.0]","[-0.4545454545454546, -0.5384615384615385, -0.21428571428571436, 0.0, 0.09999999999999995, 0.7931034482758622]",
1053_TAI_SAD_XX,"[0.13, 0.41, 0.13, 0.42, 0.46]","[0.009999999999999981, 0.0, 0.010000000000000009, 0.0]","[-0.13333333333333328, -0.10869565217391314, -0.13333333333333328, -0.0454545454545455, 0.6428571428571428]",
1065_IWW_DIS_XX,"[0.07, 0.23, 0.14, 0.17, 0.14, 0.33]","[-5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0]","[-0.4615384615384615, -0.23333333333333328, -0.33333333333333326, -0.15, 0.0, 0.10000000000000009]",
1091_ITS_ANG_XX,"[0.13, 0.29, 0.12, 0.24, 0.18, 0.53]","[0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0]","[0.857142857142857, 0.2083333333333333, 0.3333333333333333, 0.3333333333333333, 0.058823529411764594, 0.2045454545454546]",
1044_IWW_HAP_XX,"[0.09, 0.27, 0.16, 0.16, 0.14, 0.36]","[0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16]","[-0.25, -0.15624999999999997, -0.15789473684210525, -0.3333333333333333, -0.06666666666666654, -0.3684210526315789]",
1072_ITH_HAP_XX,"[0.1, 0.22, 0.01, 0.11, 0.04, 0.39, 0.39]","[0.01000000000000012, 0.0, 0.0, -2.220446049250313e-16, 0.0, 2.220446049250313e-16]","[-0.1666666666666666, -0.3125, -0.9166666666666667, -0.42105263157894735, -0.20000000000000004, -0.15217391304347827, -0.390625]",
1065_IEO_DIS_MD,"[0.04, 0.35, 0.52]","[-1.1102230246251565e-16, 1.1102230246251565e-16]","[-0.7777777777777777, 0.12903225806451607, 0.20930232558139542]",
1080_IWW_DIS_XX,"[0.01, 0.56, 0.27, 0.6, 0.18, 0.63]","[1.13, 0.0, 0.010000000000000009, 0.029999999999999805, 0.0]","[-0.9285714285714285, 0.33333333333333354, -0.06896551724137918, 0.42857142857142855, 0.28571428571428553, 0.7500000000000001]",
1072_ITH_DIS_XX,"[0.1, 0.22, 0.01, 0.15, 0.08, 0.51, 0.65]","[0.0, 0.0, 0.020000000000000018, 0.0, 0.040000000000000036, 0.0]","[-0.1666666666666666, -0.3125, -0.9166666666666667, -0.21052631578947373, 0.6, 0.10869565217391301, 0.015625000000000014]",
1056_IEO_DIS_HI,"[0.38, 0.62, 0.67]","[0.18000000000000016, 0.04999999999999982]","[0.7272727272727273, 0.9375, 1.09375]",
1057_IEO_DIS_LO,"[0.05, 0.32, 0.44]","[-2.7755575615628914e-17, 0.0]","[-0.6428571428571429, 0.03225806451612906, 0.023255813953488393]",
1035_IWW_DIS_XX,"[0.1, 0.3, 0.14, 0.15, 0.14, 0.66]","[0.0, 1.1102230246251565e-16, 0.0, -1.1102230246251565e-16, 0.0]","[-0.28571428571428575, 0.111111111111111, -0.12499999999999993, -0.31818181818181823, 0.0, 0.8333333333333335]",
1051_MTI_ANG_XX,"[0.31, 0.45, 0.12, 0.16, 0.13, 0.47]","[0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0]","[0.0, -0.09999999999999998, -0.07692307692307698, -0.15789473684210525, -0.07142857142857148, -0.12962962962962973]",
1033_IEO_ANG_LO,"[0.17, 0.27, 0.6]","[0.010000000000000009, 0.0]","[-0.055555555555555455, -0.15624999999999997, 0.17647058823529405]",
1064_MTI_FEA_XX,"[0.3, 0.41, 0.09, 0.17, 0.13, 0.76]","[0.0, 0.0, 0.040000000000000036, 0.0, 0.0]","[-0.25000000000000006, -0.25454545454545463, -0.5, -0.15, -0.07142857142857148, 0.52]",
1060_IWL_DIS_XX,"[0.14, 0.25, 0.29, 0.08, 0.24, 0.53, 0.28]","[0.0, 0.0, 0.0, 0.030000000000000027, 0.0, 0.0]","[-0.22222222222222213, 0.041666666666666706, 0.035714285714285546, -0.2727272727272727, 0.0, 0.12765957446808524, -0.5]",
1072_MTI_ANG_XX,"[0.39, 0.62, 0.18, 0.12, 0.04, 0.04]","[-1.1102230246251565e-16, 0.25, 0.0, 0.0, 0.0]","[0.054054054054054106, 0.19230769230769226, 0.058823529411764594, -0.3333333333333333, -0.7333333333333333, -0.9069767441860466]",
1090_WSI_DIS_XX,"[0.05, 0.39, 0.16, 0.08, 0.39, 0.07, 0.23]","[0.41999999999999993, 0.0, 2.220446049250313e-16, 0.0, -4.440892098500626e-16, 0.010000000000000231]","[-0.6428571428571429, 0.3448275862068967, 0.23076923076923075, 0.3333333333333334, 0.2580645161290323, -0.4166666666666666, -0.5]",
1085_TSI_SAD_XX,"[0.15, 0.42, 0.13, 0.54]","[0.0, 0.0, 0.0]","[-0.4, -0.06666666666666672, 0.0, 0.0]",
1015_IWL_DIS_XX,"[0.08, 0.15, 0.14, 0.02, 0.18, 0.23, 0.3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.4285714285714286, -0.25000000000000006, -0.3, -0.7999999999999999, -0.05263157894736847, -0.3235294117647059, 0.6666666666666666]",
1039_TIE_DIS_XX,"[0.38, 0.15, 0.76, 0.16, 0.53]","[0.0, 0.0, 4.440892098500626e-16, 0.009999999999999787]","[-0.11627906976744183, 0.4999999999999999, 0.6888888888888889, 0.3333333333333334, 0.4722222222222224]",
1045_WSI_FEA_XX,"[0.23, 0.27, 0.11, 0.05, 0.24, 0.05, 0.43]","[0.0, 0.0, -2.220446049250313e-16, 0.0, 0.0, 0.0]","[-0.425, -0.3571428571428571, -0.0833333333333333, -0.1666666666666666, -0.38461538461538464, -0.6666666666666666, 0.13157894736842102]",
1002_IWL_HAP_XX,"[0.08, 0.11, 0.18, 0.04, 0.21, 0.41, 0.51]","[0.1100000000000001, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.11111111111111106, -0.42105263157894735, 0.12499999999999993, -0.20000000000000004, 0.049999999999999906, 0.2424242424242423, 0.15909090909090912]",
1085_ITH_FEA_XX,"[0.08, 0.26, 0.06, 0.18, 0.06, 0.47, 0.6]","[0.0, 0.0, 0.0, 1.1102230246251565e-16, 0.0, 0.0]","[-0.11111111111111106, 0.2380952380952382, 4.999999999999999, 0.0, 0.1999999999999999, 0.09302325581395345, 0.8749999999999999]",
1075_TSI_FEA_XX,"[0.1, 0.34, 0.12, 0.48]","[1.1102230246251565e-16, -2.220446049250313e-16, 2.220446049250313e-16]","[-0.5833333333333333, -0.4035087719298245, -0.25000000000000006, -0.22580645161290325]",
1083_IWL_SAD_XX,"[0.1, 0.2, 0.25, 0.05, 0.2, 0.4, 0.48]","[0.0, 0.0, 0.0, 0.0, -4.440892098500626e-16, 4.440892098500626e-16]","[-0.411764705882353, -0.1666666666666666, 0.0, 0.0, -0.13043478260869565, 0.05263157894736847, 0.09090909090909087]",
1064_TSI_HAP_XX,"[0.17, 0.53, 0.2, 0.73]","[0.0, 0.0, 0.009999999999999787]","[0.13333333333333347, 0.10416666666666677, -0.04761904761904753, 0.4313725490196078]",
1017_ITS_FEA_XX,"[0.06, 0.17, 0.09, 0.18, 0.15, 0.39]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3333333333333333, -0.2916666666666666, -0.18181818181818185, -0.25, -0.06250000000000006, -0.04878048780487796]",
1052_IOM_ANG_XX,"[0.18, 0.21, 0.16, 0.25, 0.09, 0.1, 0.57]","[0.04999999999999999, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 0.0]","[-0.18181818181818185, -0.125, -0.058823529411764754, -0.07407407407407414, -0.3571428571428572, 0.0, 1.3749999999999998]",
1063_TIE_HAP_XX,"[0.32, 0.12, 0.46, 0.1, 0.45]","[0.0, 0.0, 0.0, 0.0]","[0.23076923076923075, 0.09090909090909087, -0.07999999999999996, -0.09090909090909087, 0.15384615384615383]",
1088_IWW_DIS_XX,"[0.15, 0.25, 0.13, 0.17, 0.14, 0.4]","[2.220446049250313e-16, 0.0, 0.0, 2.220446049250313e-16, 0.0]","[0.6666666666666666, 0.0, 0.0, 0.13333333333333347, 0.0, 0.25000000000000006]",
1038_DFA_HAP_XX,"[0.25, 0.29, 0.06, 0.65]","[0.020000000000000018, 0.0, 0.0]","[-0.37500000000000006, -0.17142857142857143, -0.14285714285714296, 0.7105263157894737]",
1017_ITS_ANG_XX,"[0.01, 0.23, 0.11, 0.25, 0.21, 0.47]","[0.63, 0.0, 0.0, 0.0, 0.0]","[-0.888888888888889, -0.04166666666666659, 0.0, 0.041666666666666706, 0.31249999999999994, 0.14634146341463414]",
1039_ITH_DIS_XX,"[0.11, 0.31, 0.06, 0.2, 0.09, 0.54, 0.67]","[0.0, 0.0, 0.009999999999999787, 2.220446049250313e-16, 0.009999999999999787, 0.0]","[0.0, 0.19230769230769226, -0.14285714285714296, 0.05263157894736847, 1.2499999999999998, 0.35000000000000003, 0.717948717948718]",
1088_DFA_DIS_XX,"[0.29, 0.22, 0.06, 0.39]","[0.0, 0.0, 0.0]","[-0.23684210526315796, -0.29032258064516125, -0.14285714285714296, -0.04878048780487796]",
1069_IWL_SAD_XX,"[0.1, 0.2, 0.2, 0.05, 0.17, 0.41, 0.51]","[-5.551115123125783e-17, 0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0]","[-0.5, 0.0, -0.23076923076923075, 0.0, -0.2916666666666666, 0.07894736842105256, 0.020000000000000018]",
1060_ITS_SAD_XX,"[0.11, 0.28, 0.15, 0.35, 0.17, 0.36]","[0.0, 0.0, 0.0, 0.0, 0.17999999999999994]","[-0.21428571428571436, -0.034482758620689495, -0.06250000000000006, 0.029411764705882214, -0.2608695652173913, -0.3207547169811321]",
1009_ITH_DIS_XX,"[0.1, 0.25, 0.05, 0.17, 0.05, 0.49, 0.67]","[0.009999999999999953, 1.1102230246251565e-16, 0.009999999999999898, 0.0, -1.1102230246251565e-16, 0.0]","[-0.28571428571428575, -0.21875000000000003, -0.375, -0.15, -0.1666666666666666, 0.06521739130434775, 0.675]",
1079_IOM_HAP_XX,"[0.29, 0.16, 0.09, 0.15, 0.13, 0.11, 0.39]","[0.0, 0.010000000000000231, -2.220446049250313e-16, 2.220446049250313e-16, 0.0, 0.0]","[0.2608695652173912, 0.3333333333333334, -0.30769230769230776, -0.16666666666666666, 0.08333333333333341, 0.09999999999999995, -0.1136363636363636]",
1073_IOM_HAP_XX,"[0.14, 0.12, 0.12, 0.19, 0.11, 0.1, 0.43]","[0.0, 0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16]","[-0.06666666666666654, -0.14285714285714296, -0.07692307692307698, -0.050000000000000044, -0.0833333333333333, 0.11111111111111122, 0.1025641025641025]",
1013_IEO_ANG_HI,"[0.24, 0.71, 0.87]","[0.020000000000000018, 0.1499999999999999]","[0.3333333333333333, 0.9722222222222222, 0.673076923076923]",
1090_IEO_FEA_MD,"[0.31, 0.31, 0.48]","[-1.1102230246251565e-16, 0.0]","[0.9375, -0.060606060606060656, 0.17073170731707318]",
1088_TAI_SAD_XX,"[0.12, 0.31, 0.1, 0.27, 0.26]","[0.0, 0.0, -2.220446049250313e-16, 0.0]","[-0.4782608695652174, -0.11428571428571424, -0.1666666666666666, -0.2058823529411765, 0.040000000000000036]",
1044_WSI_HAP_XX,"[0.25, 0.35, 0.11, 0.06, 0.26, 0.08, 0.48]","[0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[0.13636363636363635, -0.0789473684210527, -0.21428571428571436, 0.0, -0.07142857142857148, -0.2727272727272727, -0.02040816326530614]",
1019_MTI_HAP_XX,"[0.35, 0.54, 0.26, 0.11, 0.12, 0.45]","[0.0, 0.0, 0.0, -2.220446049250313e-16, 2.220446049250313e-16]","[0.0937499999999999, 0.1489361702127661, 0.5294117647058822, -0.38888888888888884, 0.0, 0.3636363636363636]",
1024_IEO_DIS_HI,"[0.33, 0.85, 0.8]","[0.05999999999999983, 0.14000000000000012]","[0.5714285714285715, 1.4285714285714286, 0.6000000000000001]",
1025_IEO_SAD_MD,"[0.19, 0.41, 0.61]","[0.0, 0.0]","[-0.2083333333333333, 0.10810810810810806, 0.08928571428571416]",
1054_WSI_DIS_XX,"[0.2, 0.47, 0.05, 0.05, 0.3, 0.07, 0.79]","[0.020000000000000018, 0.0, -2.220446049250313e-16, 0.0, 0.0, 0.04999999999999982]","[-0.13043478260869565, 0.3055555555555555, -0.736842105263158, 0.0, 0.0, -0.4615384615384615, 1.7241379310344829]",
1076_IEO_SAD_LO,"[0.1, 0.32, 0.5]","[0.0, 0.0]","[-0.7058823529411765, -0.4666666666666666, -0.21875000000000003]",
1044_DFA_DIS_XX,"[0.33, 0.3, 0.1, 0.36]","[0.010000000000000009, 0.0, 0.009999999999999787]","[-0.2826086956521739, -0.1891891891891892, 0.25000000000000006, -0.4]",
1078_IEO_DIS_MD,"[0.03, 0.3, 0.84]","[-5.551115123125783e-17, 0.0]","[-0.8636363636363636, -0.14285714285714282, 1.4000000000000001]",
1090_TSI_DIS_XX,"[0.26, 0.65, 0.2, 0.54]","[0.0, 0.05999999999999983, 0.31999999999999984]","[0.040000000000000036, 0.625, 0.5384615384615385, 0.0]",
1049_WSI_ANG_XX,"[0.3, 0.53, 0.21, 0.08, 0.23, 0.02, 0.06]","[1.1102230246251565e-16, 0.050000000000000044, 0.0, 0.030000000000000027, 0.0, 0.0]","[0.30434782608695643, 0.325, 0.6153846153846153, 0.6, -0.36111111111111105, -0.8461538461538461, -0.8333333333333334]",
1048_IOM_FEA_XX,"[0.19, 0.14, 0.13, 0.16, 0.09, 0.11, 0.37]","[0.0, 2.220446049250313e-16, -2.220446049250313e-16, 0.0, 4.440892098500626e-16, 0.0]","[-0.050000000000000044, 0.0, -0.07142857142857148, -0.2727272727272727, -0.3571428571428572, 0.22222222222222227, 0.0571428571428572]",
1082_IOM_FEA_XX,"[0.22, 0.15, 0.14, 0.18, 0.12, 0.09, 0.47]","[0.0, 0.0, -1.1102230246251565e-16, 2.220446049250313e-16, -2.220446049250313e-16, 0.0]","[0.0, -0.11764705882352951, -0.06666666666666654, -0.18181818181818185, 0.0, -0.18181818181818185, -0.06000000000000005]",
1014_IOM_SAD_XX,"[0.21, 0.12, 0.19, 0.3, 0.15, 0.08, 0.45]","[0.0, 0.030000000000000027, 0.0, 0.0, 0.040000000000000036, 0.0]","[0.049999999999999906, -0.25000000000000006, 0.2666666666666667, 0.30434782608695643, 0.6666666666666666, -0.3333333333333333, 0.21621621621621626]",
1062_MTI_HAP_XX,"[0.29, 0.39, 0.02, 0.17, 0.12, 0.45]","[5.551115123125783e-17, 0.009999999999999898, 0.010000000000000009, 0.0, -2.220446049250313e-16]","[-0.23684210526315796, -0.25, -0.8750000000000001, 0.21428571428571425, -0.2, -0.09999999999999998]",
1057_ITS_DIS_XX,"[0.15, 0.17, 0.1, 0.17, 0.13, 0.53]","[0.020000000000000018, 0.0, 0.0, 0.0, 2.220446049250313e-16]","[0.6666666666666666, -0.19047619047619038, -0.09090909090909087, -0.055555555555555455, -0.1875, 0.10416666666666677]",
1011_IEO_DIS_MD,"[0.18, 0.4, 1.02]","[0.0, 0.0]","[0.12499999999999993, 0.37931034482758635, 1.1250000000000002]",
1076_IEO_HAP_HI,"[0.18, 0.36, 0.6]","[0.0, 0.0]","[-0.4705882352941177, -0.4, -0.06250000000000006]",
1011_IEO_HAP_HI,"[0.17, 0.36, 0.7]","[0.0, 0.0]","[0.06250000000000006, 0.24137931034482762, 0.4583333333333333]",
1021_TAI_SAD_XX,"[0.26, 0.52, 0.14, 0.49, 0.36]","[0.0, 0.0, 0.04999999999999982, 0.0]","[0.44444444444444453, 0.13043478260869565, 0.07692307692307698, 0.22499999999999992, 0.24137931034482762]",
1066_TAI_HAP_XX,"[0.15, 0.35, 0.12, 0.41, 0.31]","[0.0, 1.1102230246251565e-16, 0.010000000000000009, 0.0]","[-0.375, -0.0789473684210527, -0.07692307692307698, 0.0, 0.14814814814814806]",
1006_IEO_HAP_LO,"[0.16, 0.34, 0.46]","[0.0, -1.1102230246251565e-16]","[-0.2727272727272727, -0.055555555555555455, 0.02222222222222224]",
1067_MTI_SAD_XX,"[0.34, 0.8, 0.18, 0.13, 0.17, 0.33]","[0.0, 0.19999999999999996, 2.220446049250313e-16, 0.0, 0.0]","[0.06250000000000006, 0.6000000000000001, 0.28571428571428553, 0.0, 0.21428571428571425, -0.37735849056603776]",
1039_WSI_DIS_XX,"[0.09, 0.43, 0.11, 0.06, 0.36, 0.08, 0.66]","[0.010000000000000064, 0.010000000000000009, 0.0, 0.0, -2.220446049250313e-16, 0.010000000000000009]","[-0.5714285714285714, 0.34374999999999994, -0.0833333333333333, 0.4999999999999999, 0.3333333333333332, -0.2727272727272727, 0.3469387755102042]",
1047_TAI_DIS_XX,"[0.27, 0.53, 0.12, 0.36, 0.38]","[-1.1102230246251565e-16, 0.0, 0.020000000000000018, 0.17000000000000015]","[-0.03571428571428574, 0.15217391304347827, 0.0, -0.18181818181818185, 0.0]",
1030_ITH_SAD_XX,"[0.13, 0.28, 0.05, 0.24, 0.06, 0.46, 0.8]","[0.020000000000000018, 0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0]","[0.0, -0.1764705882352941, -0.1666666666666666, -0.1111111111111112, -0.25000000000000006, -0.04166666666666659, 0.23076923076923078]",
1073_TSI_HAP_XX,"[0.15, 0.53, 0.15, 0.58]","[0.0, 0.010000000000000009, 0.0]","[0.07142857142857129, 0.019230769230769246, -0.21052631578947373, 0.0943396226415093]",
1026_IWW_HAP_XX,"[0.23, 0.22, 0.15, 0.17, 0.13, 0.4]","[0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16]","[0.6428571428571428, -0.24137931034482754, -0.25000000000000006, -0.2272727272727272, -0.07142857142857148, 0.37931034482758635]",
1076_DFA_HAP_XX,"[0.24, 0.3, 0.08, 0.51]","[0.020000000000000018, 0.020000000000000018, 0.0]","[-0.6190476190476191, -0.36170212765957444, -0.20000000000000004, 0.30769230769230765]",
1035_MTI_ANG_XX,"[0.21, 0.35, 0.12, 0.11, 0.11, 0.42]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.34375000000000006, -0.2222222222222223, -0.2941176470588236, -0.42105263157894735, 0.0, -0.17647058823529416]",
1086_ITS_ANG_XX,"[0.14, 0.27, 0.19, 0.29, 0.2, 0.65]","[0.0, 0.0, 0.0, 0.0, 0.020000000000000018]","[0.5555555555555558, 0.22727272727272735, 0.4615384615384615, 0.44999999999999984, 0.1764705882352941, 0.5853658536585368]",
1028_TAI_FEA_XX,"[0.22, 0.39, 0.16, 0.45, 0.5]","[1.1102230246251565e-16, 0.07999999999999985, 2.220446049250313e-16, 0.0]","[-0.3125, -0.29090909090909095, -0.11111111111111106, -0.15094339622641512, 0.47058823529411753]",
1001_IEO_SAD_MD,"[0.1, 0.27, 0.47]","[-5.551115123125783e-17, 1.1102230246251565e-16]","[-0.411764705882353, -0.09999999999999991, 0.021739130434782507]",
1057_IEO_HAP_MD,"[0.1, 0.35, 0.44]","[0.0, 0.0]","[-0.28571428571428575, 0.12903225806451607, 0.023255813953488393]",
1074_MTI_ANG_XX,"[0.46, 0.76, 0.17, 0.14, 0.13, 0.63]","[0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0]","[0.2432432432432433, 0.35714285714285704, 0.13333333333333347, 0.2727272727272728, 0.0, 0.23529411764705882]",
1014_ITS_DIS_XX,"[0.01, 0.26, 0.13, 0.32, 0.23, 0.68]","[1.17, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 0.0]","[-0.9230769230769231, -0.21212121212121213, -0.13333333333333328, 0.03225806451612906, -0.04166666666666659, 0.15254237288135608]",
1082_TIE_HAP_XX,"[0.22, 0.12, 0.51, 0.11, 0.54]","[0.0, 0.0, 2.220446049250313e-16, 0.009999999999999787]","[-0.0833333333333333, 0.0, -0.019230769230769246, -0.0833333333333333, 0.058823529411764754]",
1023_DFA_SAD_XX,"[0.24, 0.25, 0.05, 0.48]","[0.010000000000000009, 0.0, 0.0]","[-0.3333333333333333, -0.32432432432432434, -0.28571428571428575, 0.0666666666666666]",
1015_IEO_SAD_MD,"[0.19, 0.3, 0.49]","[0.0, 0.0]","[0.1875, 0.03448275862068969, 0.5806451612903225]",
1089_TAI_DIS_XX,"[0.21, 0.71, 0.23, 0.62, 0.45]","[0.09999999999999998, 0.010000000000000009, 0.2500000000000002, 0.08999999999999986]","[0.16666666666666666, 0.41999999999999993, 1.090909090909091, 0.3478260869565217, 0.25000000000000006]",
1009_IEO_DIS_MD,"[0.16, 0.42, 0.61]","[0.010000000000000009, 0.0]","[-0.058823529411764754, 0.20000000000000004, 0.12962962962962954]",
1036_IEO_SAD_MD,"[0.31, 0.37, 0.69]","[0.14000000000000012, 0.0]","[0.7222222222222223, 0.12121212121212115, 0.9714285714285714]",
1014_IWW_ANG_XX,"[0.14, 0.44, 0.21, 0.21, 0.18, 0.57]","[0.010000000000000009, 0.0, 0.010000000000000009, 0.0, 0.0]","[0.16666666666666682, 0.22222222222222227, 0.049999999999999906, -0.19230769230769237, 0.058823529411764594, 0.3571428571428571]",
1043_ITS_FEA_XX,"[0.09, 0.22, 0.1, 0.24, 0.17, 0.55]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, -0.15384615384615388, -0.28571428571428575, -0.1111111111111112, -0.15, 0.34146341463414653]",
1032_TIE_DIS_XX,"[0.65, 0.37, 0.93, 0.19, 0.34]","[0.08999999999999986, 0.0, -4.440892098500626e-16, 0.010000000000000231]","[1.4074074074074074, 1.6428571428571426, 0.6315789473684212, 0.2666666666666667, 0.0]",
1051_IOM_FEA_XX,"[0.19, 0.12, 0.1, 0.14, 0.1, 0.09, 0.41]","[1.1102230246251565e-16, 0.0, 0.010000000000000009, 0.0, -2.220446049250313e-16, 0.0]","[0.05555555555555561, -0.07692307692307698, -0.28571428571428575, -0.3913043478260869, -0.28571428571428575, 3.4999999999999996, 7.199999999999999]",
